معاناتي,3
مكابرتي,1
تمزقي,2
يقظة,39
سهدي,13
تشردي,3
بلاد,83
اذرعها,5
خطوي,21
نابض,8
بيدي,48
زهرة,82
بطيوب,1
الصبح,191
عابقة,3
ريح,107
بالصبا,4
المراح,10
ضاخبة,1
خيوط,40
كمدي,1
حمامة,29
دوح,7
تستريح,15
فخ,4
ترحلي,6
حسبي,39
حسبك,17
حلم,188
العوالم,14
رغد,12
راحتيه,20
ضحكت,32
لنا,721
ابتسمت,9
قبلا,17
يوما,495
يومين,9
موعدنا,12
عمرا,40
عشناه,1
الابد,32
جنيف,2
'',4389
ابي,363
تصحبنا,2
اود,22
انطلقت,13
فمها,22
اهة,15
حطت,8
تذهب,40
اومضت,2
عينها,18
دمعة,83
مالت,27
الخد,45
تسكب,20
عاتبتني-كبرت,1
دميتي-,1
تعتب,4
اهكذا,11
تهجرنا,1
لزحمة,1
الشغل,4
لمكتب,1
الحلوات,5
واحتي,3
الظما,35
الملهب,2
ابوك,23
اظلم,14
النوي,138
الصل,6
يضحك,44
تنبع,3
الاسي,197
المتعب,14
يلعب,24
الاحزان,125
كحشرجات,1
تلعب,14
يود-لولا,1
الكبر-لو,1
اجهش,4
تذهبي,6
فرحتي,11
نشوتي,9
الخضراء,52
كوكبي,3
المكتب,5
يزل,198
يهفو,34
الطيب,42
الاطيب,4
يصنع,18
حلما,57
خير,318
احلامه,46
يسعد,17
الاطفال,137
الملعب,3
يارا,2
رفيقاتها,1
اولع,1
بالشغل,2
تغضبي,7
197مانت,1
السعادة,41
الكابه,4
حبك,69
الصبابه,3
تفيض,40
بالخصب,7
كالسحابه,1
الوجود,118
يعب,9
فرحته,5
يستدني,2
شبابه,7
تنثر,16
انجمها,6
المذابه,1
يكشف,11
الجميل,145
نقابه,1
اوحيت,1
لشعراء,3
كتبوا,12
فخلدت,1
الكتابة,63
همست,11
لخطباء,1
فارتجلوا,1
البديع,21
الخطابه,1
طيفا,16
تعشق,35
الرءيا,54
انسكابه,1
ضل,62
حسبوك,1
جسما,6
يملون,1
اعتصابه,1
ضجيعة,3
